дата;wiki id;page id;имя;профессия;ссылка
1900-01-01;Q43424883;44641499;Касимов, Дмитрий Васильевич;деятель органов госбезопасности, министр государственной безопасности Башкирской АССР (1946-1953);https://ru.wikipedia.org/wiki/Касимов,_Дмитрий_Васильевич
1900-01-01;Q47010422;48119421;Гасан Паша оглы Рахманов;азербайджанский советский партийный деятель;https://ru.wikipedia.org/wiki/Гасан_Паша_оглы_Рахманов
1900-01-01;Q51670698;52584830;Борис Львович Цейтлин;;https://ru.wikipedia.org/wiki/Борис_Львович_Цейтлин
1900-01-01;Q52717608;53525789;Александр Иванович Яковлев;;https://ru.wikipedia.org/wiki/Александр_Иванович_Яковлев
1900-01-01;Q55102354;55172797;Самсонов, Иван Иванович;;https://ru.wikipedia.org/wiki/Самсонов,_Иван_Иванович
1900-01-01;Q55104513;55174903;Вайно, Арнольд Хансович;Estonian actor and director;https://ru.wikipedia.org/wiki/Вайно,_Арнольд_Хансович
1900-01-01;Q97316625;95747332;Бутырин, Сергей Иванович;;https://ru.wikipedia.org/wiki/Бутырин,_Сергей_Иванович
1900-01-01;Q101244760;98703994;Алексий (Шербан);румынский епископ;https://ru.wikipedia.org/wiki/Алексий_(Шербан)
1900-01-01;Q6184295;5981119;Джерри Рис;American film director;https://ru.wikipedia.org/wiki/Джерри_Рис
1900-01-01;Q6206888;6005841;Джоби Харольд;Британский кинорежиссёр и сценарист;https://ru.wikipedia.org/wiki/Джоби_Харольд
1900-01-01;Q6309113;6115731;Бальпарда, Хулио;Uruguayan chess player;https://ru.wikipedia.org/wiki/Бальпарда,_Хулио
1900-01-01;Q6317627;6124824;Джастин Грей;американский сценарист комиксов;https://ru.wikipedia.org/wiki/Джастин_Грей
1900-01-01;Q7175285;7076518;Питер Крайкс;American screenwriter;https://ru.wikipedia.org/wiki/Питер_Крайкс
1900-01-01;Q7694003;7619760;Тедди Браун;American musician;https://ru.wikipedia.org/wiki/Тедди_Браун
1900-01-01;Q8062461;8011179;Ивонн Хьюз;actress, dancer (1900-1950);https://ru.wikipedia.org/wiki/Ивонн_Хьюз
1900-01-01;Q9154375;9236822;Равера, Андрес;уругвайский футболист;https://ru.wikipedia.org/wiki/Равера,_Андрес
1900-01-01;Q9335708;9441272;Кастильо, Северино;Uruguayan association football manager;https://ru.wikipedia.org/wiki/Кастильо,_Северино
1900-01-01;Q60826043;60681227;Шишков, Василий Фёдорович;;https://ru.wikipedia.org/wiki/Шишков,_Василий_Фёдорович
1900-01-01;Q60832473;60687658;Палентреер, Софья Николаевна;;https://ru.wikipedia.org/wiki/Палентреер,_Софья_Николаевна
1900-01-01;Q60833975;60689167;Борзиков, Арсений Васильевич;;https://ru.wikipedia.org/wiki/Борзиков,_Арсений_Васильевич
1900-01-01;Q60838291;60693477;Сарыев, Кака;;https://ru.wikipedia.org/wiki/Сарыев,_Кака
1900-01-01;Q64212397;63914155;Руденко, Сергей Николаевич;;https://ru.wikipedia.org/wiki/Руденко,_Сергей_Николаевич
1900-01-01;Q78669742;78120259;Тынок, Николай Кузьмич;советский шахтёр;https://ru.wikipedia.org/wiki/Тынок,_Николай_Кузьмич
1900-01-01;Q88895330;88122884;Алексей Федорович Крылов;;https://ru.wikipedia.org/wiki/Алексей_Федорович_Крылов
1900-01-01;Q96164046;94940534;Мустафа Бекирович Бекиров;;https://ru.wikipedia.org/wiki/Мустафа_Бекирович_Бекиров
1900-01-01;Q97315331;95746038;Сергий;настоятель Московского Никольского единоверческого монастыря;https://ru.wikipedia.org/wiki/Сергий
1900-01-01;Q11376644;12514886;Имаи, Такэо;Japanese soldier;https://ru.wikipedia.org/wiki/Имаи,_Такэо
1900-01-01;Q11399109;12537710;Като, Хадзимэ;Japanese potter;https://ru.wikipedia.org/wiki/Като,_Хадзимэ
1900-01-01;Q11554051;12693959;Кавада, Кэндзи;Japanese politician (1900-1995);https://ru.wikipedia.org/wiki/Кавада,_Кэндзи
1900-01-01;Q11691407;12829477;Эберли, Конрадо;уругвайский футболист;https://ru.wikipedia.org/wiki/Эберли,_Конрадо
1900-01-01;Q11771861;12908242;Макс Грюнфельд;немецкий архитектор;https://ru.wikipedia.org/wiki/Макс_Грюнфельд
1900-01-01;Q11813230;12949753;Кабрера, Паскуаль;уругвайский футболист;https://ru.wikipedia.org/wiki/Кабрера,_Паскуаль
1900-01-01;Q12172765;13388766;Никифор Щербина;;https://ru.wikipedia.org/wiki/Никифор_Щербина
1900-01-01;Q12333612;13546038;Робер Обусье;швейцарский композитор и музыкальный критик;https://ru.wikipedia.org/wiki/Робер_Обусье
1900-01-01;Q12791925;14186872;Джеймс Кэмерон;British general;https://ru.wikipedia.org/wiki/Джеймс_Кэмерон
1900-01-01;Q12879925;14318110;Лазаридис, Костас;Greek rebel;https://ru.wikipedia.org/wiki/Лазаридис,_Костас
1900-01-01;Q13027998;14539123;Бирилло, Иван Антонович;;https://ru.wikipedia.org/wiki/Бирилло,_Иван_Антонович
1900-01-01;Q13054934;14579135;Ваэ Микаелян;Armenian translator;https://ru.wikipedia.org/wiki/Ваэ_Микаелян
1900-01-01;Q107253171;102497701;Исхаков,  Нур Мухаметович;;https://ru.wikipedia.org/wiki/Исхаков,__Нур_Мухаметович
1900-01-01;Q107287861;102544853;Павленко, Стефан Макарович;;https://ru.wikipedia.org/wiki/Павленко,_Стефан_Макарович
1900-01-01;Q107327353;102579393;Алимгулов, Рахимьян Рахимгулович;воин 112-й Башкирской (16-й гвардейской Черниговской) кавалерийской дивизии;https://ru.wikipedia.org/wiki/Алимгулов,_Рахимьян_Рахимгулович
1900-01-01;Q144208;145843;Сандерс, Георгий;;https://ru.wikipedia.org/wiki/Сандерс,_Георгий
1900-01-01;Q161381;162232;Тиунэ Сугихара;японский дипломат;https://ru.wikipedia.org/wiki/Тиунэ_Сугихара
1900-01-01;Q215769;211048;Паула Людвиг;Austrian-German poet (1900-1974);https://ru.wikipedia.org/wiki/Паула_Людвиг
1900-01-01;Q435962;411147;Борбони, Паола;Italian actress (1900-1995);https://ru.wikipedia.org/wiki/Борбони,_Паола
1900-01-01;Q481389;453440;Улиг, Оскар;figure skater;https://ru.wikipedia.org/wiki/Улиг,_Оскар
1900-01-01;Q553047;521076;Бач, Мечислав;Polish footballer (1900-1977);https://ru.wikipedia.org/wiki/Бач,_Мечислав
1900-01-01;Q563257;530407;Детудамо, Тимоти;Nauruan politician;https://ru.wikipedia.org/wiki/Детудамо,_Тимоти
1900-01-01;Q648243;610058;Льюис, Уильям;football person;https://ru.wikipedia.org/wiki/Льюис,_Уильям
1900-01-01;Q649389;611157;Хорхе Гарсия Гранадос;гватемальский дипломат;https://ru.wikipedia.org/wiki/Хорхе_Гарсия_Гранадос
1900-01-01;Q659755;620977;Гиди, Карлос;Argentinian association football player;https://ru.wikipedia.org/wiki/Гиди,_Карлос
1900-01-01;Q888703;839705;Герреро Гутьеррес, Лоренсо;президент Никарагуа (1966—1967);https://ru.wikipedia.org/wiki/Герреро_Гутьеррес,_Лоренсо
1900-01-01;Q893682;844586;Борис Ивановский;Russian racing driver;https://ru.wikipedia.org/wiki/Борис_Ивановский
1900-01-01;Q1175656;1121344;Дэвид Мейер;Belgian ice hockey player;https://ru.wikipedia.org/wiki/Дэвид_Мейер
1900-01-01;Q1187734;1132562;Дениза Беккер;French actress;https://ru.wikipedia.org/wiki/Дениза_Беккер
1900-01-01;Q1236132;1177358;Саймон Лутц;German builder;https://ru.wikipedia.org/wiki/Саймон_Лутц
1900-01-01;Q7678052;7603107;Мандзёмэ, Такэо;Japanese general;https://ru.wikipedia.org/wiki/Мандзёмэ,_Такэо
1900-01-01;Q8012409;7957791;Уильям Холден;American politician;https://ru.wikipedia.org/wiki/Уильям_Холден
1900-01-01;Q8047169;7994692;Яков Тихай;Russian composer;https://ru.wikipedia.org/wiki/Яков_Тихай
1900-01-01;Q9183603;9269419;Пол Кон;German association football player;https://ru.wikipedia.org/wiki/Пол_Кон
1900-01-01;Q11355046;12492912;Миякэ, Тюити;;https://ru.wikipedia.org/wiki/Миякэ,_Тюити
1900-01-01;Q11400139;12538748;Кацуи, Сэйитиро;;https://ru.wikipedia.org/wiki/Кацуи,_Сэйитиро
1900-01-01;Q11407642;12546315;Нандзё, Кадзуо;Japanese painter (1900-1986);https://ru.wikipedia.org/wiki/Нандзё,_Кадзуо
1900-01-01;Q11409927;12548614;Харада, Ёсаку;Japanese politician (1900-1979);https://ru.wikipedia.org/wiki/Харада,_Ёсаку
1900-01-01;Q11490338;12629969;Токунага, Сано;;https://ru.wikipedia.org/wiki/Токунага,_Сано
1900-01-01;Q11518815;12658663;Кимура, Сэнъити;Japanese photographer;https://ru.wikipedia.org/wiki/Кимура,_Сэнъити
1900-01-01;Q11591387;12731467;Фукуи, Кэидзо;Japanese businessman;https://ru.wikipedia.org/wiki/Фукуи,_Кэидзо
1900-01-01;Q11613791;12754149;Фунабаси, Дзюнъити;;https://ru.wikipedia.org/wiki/Фунабаси,_Дзюнъити
1900-01-01;Q11886973;13030491;Паула Уилсон;Finnish tourism entrepreneur;https://ru.wikipedia.org/wiki/Паула_Уилсон
1900-01-01;Q104622305;100069730;Александр Андреевич Евдокимов;заслуженный артист РСФСР;https://ru.wikipedia.org/wiki/Александр_Андреевич_Евдокимов
1900-01-01;Q105180218;100565909;Наталья Александровна Щербатова;фрейлина;https://ru.wikipedia.org/wiki/Наталья_Александровна_Щербатова
1900-01-01;Q105816203;101174060;Павел Дмитриевич Смирнов;диакон РПЦ;https://ru.wikipedia.org/wiki/Павел_Дмитриевич_Смирнов
1900-01-01;Q106794717;102063800;Миранда;Resident Evil 8 fictional character;https://ru.wikipedia.org/wiki/Миранда
1900-01-01;Q4807;5758;Семашкевич, Роман Матвеевич;Российский живописец и график белорусского происхождения, участник группы «Тринадцать»;https://ru.wikipedia.org/wiki/Семашкевич,_Роман_Матвеевич
1900-01-01;Q255545;247990;Исмаил аль-Азхари;Sudanese President;https://ru.wikipedia.org/wiki/Исмаил_аль-Азхари
1900-01-01;Q302534;291467;Мистер Злыдень;суперзлодей Marvel Comics;https://ru.wikipedia.org/wiki/Мистер_Злыдень
1900-01-01;Q334180;320279;Кугат, Ксавьер;Spanish musician;https://ru.wikipedia.org/wiki/Кугат,_Ксавьер
1900-01-01;Q386316;367596;Давид Уильямс;Welsh historian;https://ru.wikipedia.org/wiki/Давид_Уильямс
1900-01-01;Q460416;434298;Вылко Червенков;болгарский политик, генеральный секретарь ЦК БКП (1949-1954), председатель Совета министров НРБ (1950-1956);https://ru.wikipedia.org/wiki/Вылко_Червенков
1900-01-01;Q519506;488609;Папец, Иди;figure skater;https://ru.wikipedia.org/wiki/Папец,_Иди
1900-01-01;Q532717;501539;Ханка, Ангела;Austrian figure skater;https://ru.wikipedia.org/wiki/Ханка,_Ангела
1900-01-01;Q15090540;16753808;Фокин, Пётр Максимович;;https://ru.wikipedia.org/wiki/Фокин,_Пётр_Максимович
1900-01-01;Q15713131;17348277;Джеймс Каннингэм;American tennis player;https://ru.wikipedia.org/wiki/Джеймс_Каннингэм
1900-01-01;Q15850615;17478395;Теодор Андерссон;Swedish association football player (1889-1932);https://ru.wikipedia.org/wiki/Теодор_Андерссон
1900-01-01;Q16329152;17957174;Султанис, Яннакис;;https://ru.wikipedia.org/wiki/Султанис,_Яннакис
1900-01-01;Q16435906;18063618;Садвакасов, Смагул;;https://ru.wikipedia.org/wiki/Садвакасов,_Смагул
1900-01-01;Q16437151;18065023;Исмагул Мурзабеков;советский государственный деятель, Герой Социалистического Труда;https://ru.wikipedia.org/wiki/Исмагул_Мурзабеков
1900-01-01;Q16514971;18136410;Озерецковская, Нина Евгеньевна;;https://ru.wikipedia.org/wiki/Озерецковская,_Нина_Евгеньевна
1900-01-01;Q16523299;18144857;Георгиос Канарис;1795;https://ru.wikipedia.org/wiki/Георгиос_Канарис
1900-01-01;Q16646738;18254063;Дубровский, Александр Афанасьевич;;https://ru.wikipedia.org/wiki/Дубровский,_Александр_Афанасьевич
1900-01-01;Q16657512;18264081;Калмыков, Семён Никитич;Russian politician;https://ru.wikipedia.org/wiki/Калмыков,_Семён_Никитич
1900-01-01;Q16677501;18283478;Молодцов, Василий Сергеевич;Декан философского факультета МГУ;https://ru.wikipedia.org/wiki/Молодцов,_Василий_Сергеевич
1900-01-01;Q17199091;18793151;Юзеф Мотыка;польский лихенолог;https://ru.wikipedia.org/wiki/Юзеф_Мотыка
1900-01-01;Q17277984;18875103;Педро Русеф;father of Dilma Rousseff;https://ru.wikipedia.org/wiki/Педро_Русеф
1900-01-01;Q12246827;13460340;Мишель Кирша;painter (1900-1973);https://ru.wikipedia.org/wiki/Мишель_Кирша
1900-01-01;Q12547574;13825625;Иса Байзаков;Акын;https://ru.wikipedia.org/wiki/Иса_Байзаков
1900-01-01;Q12556798;13837759;Нургазы Калиев;советский колхозник, Герой Социалистического Труда;https://ru.wikipedia.org/wiki/Нургазы_Калиев
1900-01-01;Q12556825;13837794;Кулымбетов, Нускабай;Герой Социалистического Труда;https://ru.wikipedia.org/wiki/Кулымбетов,_Нускабай
1900-01-01;Q12575132;13861832;Бодеев, Касым;;https://ru.wikipedia.org/wiki/Бодеев,_Касым
1900-01-01;Q12578515;13866388;Айтпенов, Мукан;;https://ru.wikipedia.org/wiki/Айтпенов,_Мукан
1900-01-01;Q14905669;16573259;Доменико Габриелли;;https://ru.wikipedia.org/wiki/Доменико_Габриелли
1900-01-01;Q15204841;16855382;Альбертон, Меер Иосифович;Soviet writer (1900-1947);https://ru.wikipedia.org/wiki/Альбертон,_Меер_Иосифович
1900-01-01;Q15206104;16856625;Волков, Михаил Александрович;;https://ru.wikipedia.org/wiki/Волков,_Михаил_Александрович
1900-01-01;Q15436704;17081152;Ганс Брокманн;German film actor;https://ru.wikipedia.org/wiki/Ганс_Брокманн
1900-01-01;Q15632510;17268474;Фредерик Маршан;;https://ru.wikipedia.org/wiki/Фредерик_Маршан
1900-01-01;Q15637854;17273825;Червенка, Карел;cyclist;https://ru.wikipedia.org/wiki/Червенка,_Карел
1900-01-01;Q15720289;17355284;Марина Михайловна Замаховская;;https://ru.wikipedia.org/wiki/Марина_Михайловна_Замаховская
1900-01-01;Q15821931;17450421;Вильяр, Хуан Хосе;уругвайский футболист;https://ru.wikipedia.org/wiki/Вильяр,_Хуан_Хосе
1900-01-01;Q15843162;17471021;Рой Эванс;American musician;https://ru.wikipedia.org/wiki/Рой_Эванс
1900-01-01;Q1333107;1272802;Хенриксон, Эльна;Swedish figure skater;https://ru.wikipedia.org/wiki/Хенриксон,_Эльна
1900-01-01;Q1468473;1406534;Блэк, Джек (крысолов);rat catcher and mole destroyer;https://ru.wikipedia.org/wiki/Блэк,_Джек_(крысолов)
1900-01-01;Q1502153;1439611;Жорж Ланг;Swiss association football player;https://ru.wikipedia.org/wiki/Жорж_Ланг
1900-01-01;Q1992432;1921034;Хофмайстер, Вилли;German rugby union player;https://ru.wikipedia.org/wiki/Хофмайстер,_Вилли
1900-01-01;Q1998106;1926628;Пресс, Уильям;Olympic wrestler;https://ru.wikipedia.org/wiki/Пресс,_Уильям
1900-01-01;Q2580143;2489520;Уильям Нортон;Irish Labour Party politician;https://ru.wikipedia.org/wiki/Уильям_Нортон
1900-01-01;Q2697482;2595984;Каррерас, Сагьер;Paraguayan footballer;https://ru.wikipedia.org/wiki/Каррерас,_Сагьер
1900-01-01;Q3048066;2913659;Эдмунд Дэвис;British Army officer;https://ru.wikipedia.org/wiki/Эдмунд_Дэвис
1900-01-01;Q3309546;3155928;Мишель Дюран;French actor and screenwriter;https://ru.wikipedia.org/wiki/Мишель_Дюран
1900-01-01;Q3849076;3671560;Джевдет-бей;Ottomoan governor;https://ru.wikipedia.org/wiki/Джевдет-бей
1900-01-01;Q4057002;3865973;Агокас, Николай Николаевич;;https://ru.wikipedia.org/wiki/Агокас,_Николай_Николаевич
1900-01-01;Q4078371;3886816;Барминский, Сергей Арсентьевич;;https://ru.wikipedia.org/wiki/Барминский,_Сергей_Арсентьевич
1900-01-01;Q4187595;3996255;Зарубина, Елизавета Юльевна;советская разведчица, подполковник госбезопасности;https://ru.wikipedia.org/wiki/Зарубина,_Елизавета_Юльевна
1900-01-01;Q4199678;4008931;Ильинская, Мария Васильевна;Russian actor;https://ru.wikipedia.org/wiki/Ильинская,_Мария_Васильевна
1900-01-01;Q4200281;4009542;Имлер, Луи;botanist (1900-1993);https://ru.wikipedia.org/wiki/Имлер,_Луи
1900-01-01;Q4224610;4034072;Клёпов, Иван Ильич;;https://ru.wikipedia.org/wiki/Клёпов,_Иван_Ильич
1900-01-01;Q107063532;102314161;Абдрахманов Рахим Абдрахманович;рядовой 58-го кавалерийского полка 112-й Башкирской кавалерийской дивизии, ездовой;https://ru.wikipedia.org/wiki/Абдрахманов_Рахим_Абдрахманович
1900-01-01;Q102100;104705;Элизабет Бёккель;German figure skater;https://ru.wikipedia.org/wiki/Элизабет_Бёккель
1900-01-01;Q258819;251117;Прево, Элен;French tennis player;https://ru.wikipedia.org/wiki/Прево,_Элен
1900-01-01;Q273237;264357;Изабелла Орлеанская;countess Bruno d'Harcourt;https://ru.wikipedia.org/wiki/Изабелла_Орлеанская
1900-01-01;Q371632;353630;Николопулос, Стаматиос;Greek racing cyclist;https://ru.wikipedia.org/wiki/Николопулос,_Стаматиос
1900-01-01;Q431862;407377;Саблезубый;персонаж комиксов, суперзлодей вселенной Marvel Comics;https://ru.wikipedia.org/wiki/Саблезубый
1900-01-01;Q18043729;19577728;Абашеев, Евгений Николаевич;politician;https://ru.wikipedia.org/wiki/Абашеев,_Евгений_Николаевич
1900-01-01;Q18044055;19578051;Магомерзоев, Мусса;Soviet politician;https://ru.wikipedia.org/wiki/Магомерзоев,_Мусса
1900-01-01;Q18044554;19578549;Львов, Феодосий Иванович;;https://ru.wikipedia.org/wiki/Львов,_Феодосий_Иванович
1900-01-01;Q18203053;19732728;Соловой, Сергей Авдеевич;;https://ru.wikipedia.org/wiki/Соловой,_Сергей_Авдеевич
1900-01-01;Q18407025;19941144;Досметов, Садык;;https://ru.wikipedia.org/wiki/Досметов,_Садык
1900-01-01;Q18543452;20078436;Залесский, Николай Николаевич;;https://ru.wikipedia.org/wiki/Залесский,_Николай_Николаевич
1900-01-01;Q18922119;20479027;Чарльз Харви;Harvey, Charles Barnet Cameron [Roscoe] (1900–1996), army officer and racing administrator;https://ru.wikipedia.org/wiki/Чарльз_Харви
1900-01-01;Q19285165;20852187;Генрих Клейн;немецкий футболист;https://ru.wikipedia.org/wiki/Генрих_Клейн
1900-01-01;Q19915799;21558148;Орест;;https://ru.wikipedia.org/wiki/Орест
1900-01-01;Q19916095;21558444;Хириясул Алибек;;https://ru.wikipedia.org/wiki/Хириясул_Алибек
1900-01-01;Q3170978;3028944;Жан Браден;French actor;https://ru.wikipedia.org/wiki/Жан_Браден
1900-01-01;Q3209622;3064616;Белоутас, Мануэль;уругвайский футболист;https://ru.wikipedia.org/wiki/Белоутас,_Мануэль
1900-01-01;Q3290554;3138313;Циммерман, Маргарита Владимировна;;https://ru.wikipedia.org/wiki/Циммерман,_Маргарита_Владимировна
1900-01-01;Q3418313;3256862;Ральф Зондаг;American animator;https://ru.wikipedia.org/wiki/Ральф_Зондаг
1900-01-01;Q3418313;3256862;Ральф Зондаг;American animator;https://ru.wikipedia.org/wiki/Ральф_Зондаг
1900-01-01;Q3461108;3296937;Бальмельи, Альфредо;уругвайский футболист;https://ru.wikipedia.org/wiki/Бальмельи,_Альфредо
1900-01-01;Q3735383;3560809;Джонатан Лемкин;American screenwriter;https://ru.wikipedia.org/wiki/Джонатан_Лемкин
1900-01-01;Q3832411;3655356;Лиллиэн Рич;English-born American actress (1900-1954);https://ru.wikipedia.org/wiki/Лиллиэн_Рич
1900-01-01;Q4022416;3834612;Ямада, Мумон;Japanese Zen buddhist;https://ru.wikipedia.org/wiki/Ямада,_Мумон
1900-01-01;Q4055361;3864365;Аванесов, Николай Герасимович;;https://ru.wikipedia.org/wiki/Аванесов,_Николай_Герасимович
1900-01-01;Q4100125;3908143;Бусыгин, Александр Иванович;Russian writer (1900-1941);https://ru.wikipedia.org/wiki/Бусыгин,_Александр_Иванович
1900-01-01;Q4122793;3930611;Войцеховский, Сергей Львович;;https://ru.wikipedia.org/wiki/Войцеховский,_Сергей_Львович
1900-01-01;Q4131460;3939415;Гагуа, Илларион Авксентиевич;;https://ru.wikipedia.org/wiki/Гагуа,_Илларион_Авксентиевич
1900-01-01;Q4133512;3941463;Гарабурда, Евгений Иосифович;;https://ru.wikipedia.org/wiki/Гарабурда,_Евгений_Иосифович
1900-01-01;Q4142746;3950877;Гольдес, Ойзер Мойсеевич;;https://ru.wikipedia.org/wiki/Гольдес,_Ойзер_Мойсеевич
1900-01-01;Q4142820;3950950;Гольцов, Василий Спиридонович;;https://ru.wikipedia.org/wiki/Гольцов,_Василий_Спиридонович
1900-01-01;Q4165889;3973886;Домна Томская;Siberian Saint;https://ru.wikipedia.org/wiki/Домна_Томская
1900-01-01;Q4168016;3975968;Дрезен, Арвид Карлович;;https://ru.wikipedia.org/wiki/Дрезен,_Арвид_Карлович
1900-01-01;Q4181424;3989769;Жукова, Александра Диевна;Russian wife of Marshal Zhukov;https://ru.wikipedia.org/wiki/Жукова,_Александра_Диевна
1900-01-01;Q4213584;4023067;Караваев, Вячеслав Фёдорович;;https://ru.wikipedia.org/wiki/Караваев,_Вячеслав_Фёдорович
1900-01-01;Q4239895;4049112;Краус, Чарльз;American Olympic gymnast;https://ru.wikipedia.org/wiki/Краус,_Чарльз
1900-01-01;Q4251041;4060354;Кэботи, Фред;Hopi painter, silversmith, farmer, writer, and educator (1900-1986);https://ru.wikipedia.org/wiki/Кэботи,_Фред
1900-01-01;Q4282270;4093069;Маркус, Борис Львович;;https://ru.wikipedia.org/wiki/Маркус,_Борис_Львович
1900-01-01;Q4330657;4138916;Овезов, Бояр;;https://ru.wikipedia.org/wiki/Овезов,_Бояр
1900-01-01;Q4396418;4199238;Розанов, Алексей Михайлович;;https://ru.wikipedia.org/wiki/Розанов,_Алексей_Михайлович
1900-01-01;Q4403497;4205911;Сабирзянов, Абдула Сабирзянович;;https://ru.wikipedia.org/wiki/Сабирзянов,_Абдула_Сабирзянович
1900-01-01;Q4409485;4211523;Сахаров, Леонид Соломонович;;https://ru.wikipedia.org/wiki/Сахаров,_Леонид_Соломонович
1900-01-01;Q4441818;4241340;Степанов, Михаил Архипович;;https://ru.wikipedia.org/wiki/Степанов,_Михаил_Архипович
1900-01-01;Q4467713;4265515;Тюрякулов, Кадир Тюрякулович;;https://ru.wikipedia.org/wiki/Тюрякулов,_Кадир_Тюрякулович
1900-01-01;Q4499375;4294554;Рафаил Моисеевич Холодов;советский театральный актёр и режиссёр;https://ru.wikipedia.org/wiki/Рафаил_Моисеевич_Холодов
1900-01-01;Q4516179;4310481;Чириков, Осип Семёнович;художник, иконописец, реставратор;https://ru.wikipedia.org/wiki/Чириков,_Осип_Семёнович
1900-01-01;Q4532594;4325571;Эров, Илья Сергеевич;;https://ru.wikipedia.org/wiki/Эров,_Илья_Сергеевич
1900-01-01;Q4772073;4560021;Энтони Баррил;American actor;https://ru.wikipedia.org/wiki/Энтони_Баррил
1900-01-01;Q5298355;5066976;Дороти Комптон;;https://ru.wikipedia.org/wiki/Дороти_Комптон
1900-01-01;Q5300449;5068993;Даг Эллиотт;American writer;https://ru.wikipedia.org/wiki/Даг_Эллиотт
1900-01-01;Q15998402;17616176;Ричард Джонс;Welsh Anglican priest who died in 1953;https://ru.wikipedia.org/wiki/Ричард_Джонс
1900-01-01;Q16073271;17690836;Джералд Джексон;English classical flautist;https://ru.wikipedia.org/wiki/Джералд_Джексон
1900-01-01;Q16165193;17788733;Абдрахманов, Жексыйт;;https://ru.wikipedia.org/wiki/Абдрахманов,_Жексыйт
1900-01-01;Q16272525;17898098;Пётр Акимович Апухтин;;https://ru.wikipedia.org/wiki/Пётр_Акимович_Апухтин
1900-01-01;Q16437968;18065843;Алимбекова, Сара;;https://ru.wikipedia.org/wiki/Алимбекова,_Сара
1900-01-01;Q16499753;18122085;Эри Хэндел;American neuroscientist, film producer, and writer;https://ru.wikipedia.org/wiki/Эри_Хэндел
1900-01-01;Q16692238;18297601;Рогов, Фёдор Васильевич;;https://ru.wikipedia.org/wiki/Рогов,_Фёдор_Васильевич
1900-01-01;Q16699333;18304490;Солдатенко, Александр;;https://ru.wikipedia.org/wiki/Солдатенко,_Александр
1900-01-01;Q18020781;19555222;Генрих Энгель;German painter (1900-1988);https://ru.wikipedia.org/wiki/Генрих_Энгель
1900-01-01;Q18203211;19732887;Андрес Гарсия;Mexican sculptor;https://ru.wikipedia.org/wiki/Андрес_Гарсия
1900-01-01;Q18245918;19775147;Махонин, Сергей Несторович;;https://ru.wikipedia.org/wiki/Махонин,_Сергей_Несторович
1900-01-01;Q18279488;19808880;Халмуратов, Уразымбет Халмуратович;;https://ru.wikipedia.org/wiki/Халмуратов,_Уразымбет_Халмуратович
1900-01-01;Q18341698;19874202;Мигель Небель;уругвайский футболист;https://ru.wikipedia.org/wiki/Мигель_Небель
1900-01-01;Q18405464;19939557;Герпеньи, Юлий Бенуавич;;https://ru.wikipedia.org/wiki/Герпеньи,_Юлий_Бенуавич
1900-01-01;Q18406627;19940741;Джумабеков, Шеримбек;;https://ru.wikipedia.org/wiki/Джумабеков,_Шеримбек
1900-01-01;Q75959970;75447088;Дмитрий Дмитриевич Набоков (1900-1982);;https://ru.wikipedia.org/wiki/Дмитрий_Дмитриевич_Набоков_(1900-1982)
1900-01-01;Q4241049;4050256;Криммер, Эдуард Михайлович;Russian painter (1900-1974);https://ru.wikipedia.org/wiki/Криммер,_Эдуард_Михайлович
1900-01-01;Q4252304;4061644;Лаврушин, Иван Яковлевич;Soviet politician;https://ru.wikipedia.org/wiki/Лаврушин,_Иван_Яковлевич
1900-01-01;Q4255712;4065251;Виктор Захарович Лебедев;советский дипломат;https://ru.wikipedia.org/wiki/Виктор_Захарович_Лебедев
1900-01-01;Q4310187;4119844;Мягкова, Ольга Карловна;;https://ru.wikipedia.org/wiki/Мягкова,_Ольга_Карловна
1900-01-01;Q4336987;4144736;Ормонт, Борис Филиппович;;https://ru.wikipedia.org/wiki/Ормонт,_Борис_Филиппович
1900-01-01;Q4363345;4168256;Пирмухамедов, Рахим;Soviet actor (1897-1972);https://ru.wikipedia.org/wiki/Пирмухамедов,_Рахим
1900-01-01;Q4372477;4176787;Попов, Георгий Евдокимович;Герой Советского Союза;https://ru.wikipedia.org/wiki/Попов,_Георгий_Евдокимович
1900-01-01;Q4385135;4188662;Пшеничный, Пётр Павлович;;https://ru.wikipedia.org/wiki/Пшеничный,_Пётр_Павлович
1900-01-01;Q4405060;4207419;Сазонов, Павел Иванович;;https://ru.wikipedia.org/wiki/Сазонов,_Павел_Иванович
1900-01-01;Q4499447;4294624;Холостенко, Виталий Яковлевич;румынский политик;https://ru.wikipedia.org/wiki/Холостенко,_Виталий_Яковлевич
1900-01-01;Q4514477;4308839;Черняк, Рузя Иосифовна;Russian revolutionary (1900–1937);https://ru.wikipedia.org/wiki/Черняк,_Рузя_Иосифовна
1900-01-01;Q4520705;4314775;Шаронов, Евгений Иванович;помещик;https://ru.wikipedia.org/wiki/Шаронов,_Евгений_Иванович
1900-01-01;Q4528235;4321741;Шютц, Хуго;;https://ru.wikipedia.org/wiki/Шютц,_Хуго
1900-01-01;Q4531760;4324845;Энгвер, Николай Юрьевич;;https://ru.wikipedia.org/wiki/Энгвер,_Николай_Юрьевич
1900-01-01;Q4704845;4495442;Аль Стоукс;American baseball player;https://ru.wikipedia.org/wiki/Аль_Стоукс
