дата;wiki id;page id;имя;профессия;ссылка
1922-03-04;Q60221710;60099055;Каргиолли, Джорджио;итальянский велогонщик;https://ru.wikipedia.org/wiki/Каргиолли,_Джорджио
1922-03-05;Q1322133;1261924;Джеймс Ноубл;американский актёр;https://ru.wikipedia.org/wiki/Джеймс_Ноубл
1922-03-05;Q1963261;1892387;Семён Петрович Гудзенко;советский поэт;https://ru.wikipedia.org/wiki/Семён_Петрович_Гудзенко
1922-03-05;Q2482206;2397214;Бустаманте, Хосе (1921);Bolivian footballer (born 1921);https://ru.wikipedia.org/wiki/Бустаманте,_Хосе_(1921)
1922-03-05;Q4279849;4090847;Мамедов, Кафур Насырович;Azerbaijani military personnel;https://ru.wikipedia.org/wiki/Мамедов,_Кафур_Насырович
1922-03-05;Q18043868;19577867;Гаркави, Александр Миронович;;https://ru.wikipedia.org/wiki/Гаркави,_Александр_Миронович
1922-03-05;Q18246294;19775526;Мишин, Валентин Фёдорович;;https://ru.wikipedia.org/wiki/Мишин,_Валентин_Фёдорович
1922-03-05;Q28359277;30056408;Трефилов, Владимир Яковлевич;;https://ru.wikipedia.org/wiki/Трефилов,_Владимир_Яковлевич
1922-03-05;Q4360725;4165830;Петров, Василий Степанович;дважды Герой Советского Союза;https://ru.wikipedia.org/wiki/Петров,_Василий_Степанович
1922-03-05;Q51668696;52582867;Эмма Артемьевна Полоцкая;;https://ru.wikipedia.org/wiki/Эмма_Артемьевна_Полоцкая
1922-03-05;Q85682807;84959629;Возженникова, Анна Меркурьевна;;https://ru.wikipedia.org/wiki/Возженникова,_Анна_Меркурьевна
1922-03-05;Q2633032;2538702;Аарон, Артур;RAF pilot, recipient of the Victoria Cross;https://ru.wikipedia.org/wiki/Аарон,_Артур
1922-03-05;Q17230039;18827301;Фуками, Кэндзи;Japanese poet;https://ru.wikipedia.org/wiki/Фуками,_Кэндзи
1922-03-05;Q11470690;12610197;Ямада, Тацуо;;https://ru.wikipedia.org/wiki/Ямада,_Тацуо
1922-03-05;Q15966028;17588344;Надпорожский, Лев Иванович;;https://ru.wikipedia.org/wiki/Надпорожский,_Лев_Иванович
1922-03-05;Q17426897;19023333;Чекин, Борис Сергеевич;;https://ru.wikipedia.org/wiki/Чекин,_Борис_Сергеевич
1922-03-05;Q4281946;4092755;Маркин, Андрей Михайлович;;https://ru.wikipedia.org/wiki/Маркин,_Андрей_Михайлович
1922-03-05;Q11359414;12497366;Уэянаги, Кацуро;Legal scholar in Japan;https://ru.wikipedia.org/wiki/Уэянаги,_Кацуро
1922-03-05;Q17211238;18805514;Китахара, Кодзи;;https://ru.wikipedia.org/wiki/Китахара,_Кодзи
1922-03-05;Q25120;28516;Пьер Паоло Пазолини;Italian film director, poet, writer and intellectual (1922-1975);https://ru.wikipedia.org/wiki/Пьер_Паоло_Пазолини
1922-03-05;Q4131844;3939796;Гаипов, Рузмет Гаипович;Soviet politician;https://ru.wikipedia.org/wiki/Гаипов,_Рузмет_Гаипович
1922-03-05;Q11531929;12671835;Мацунами, Акира;;https://ru.wikipedia.org/wiki/Мацунами,_Акира
1922-03-05;Q11550458;12690378;Нагано, Масару;Japanese linguist;https://ru.wikipedia.org/wiki/Нагано,_Масару
1922-03-05;Q18044063;19578059;Верещагин, Николай Иванович;;https://ru.wikipedia.org/wiki/Верещагин,_Николай_Иванович
1922-03-05;Q4132178;3940130;Галазий, Григорий Иванович;Russian politician;https://ru.wikipedia.org/wiki/Галазий,_Григорий_Иванович
1922-03-06;Q4113000;3920852;Владимир (Нагосский);;https://ru.wikipedia.org/wiki/Владимир_(Нагосский)
1922-03-06;Q6780368;6627783;Мэри Мур;American baseball player;https://ru.wikipedia.org/wiki/Мэри_Мур
1922-03-06;Q11522979;12662844;Мураи, Минору;Japanese teacher;https://ru.wikipedia.org/wiki/Мураи,_Минору
1922-03-06;Q68984;71699;Ванда Клафф;Nazi concentration camp guard;https://ru.wikipedia.org/wiki/Ванда_Клафф
1922-03-06;Q4066333;3875085;Евстафий Васильевич Анисимов;;https://ru.wikipedia.org/wiki/Евстафий_Васильевич_Анисимов
1922-03-06;Q97913603;96212856;Тыртов, Константин Андреевич;;https://ru.wikipedia.org/wiki/Тыртов,_Константин_Андреевич
1922-03-06;Q4402482;4204940;Рябушко, Григорий Максимович;Герой Советского Союза;https://ru.wikipedia.org/wiki/Рябушко,_Григорий_Максимович
1922-03-06;Q10294309;11599024;Хайнц Бауман;German navy officer and world war II U-boat commander;https://ru.wikipedia.org/wiki/Хайнц_Бауман
1922-03-06;Q936758;886990;Жан Мартин;French actor (1922-2009);https://ru.wikipedia.org/wiki/Жан_Мартин
1922-03-06;Q18518712;20054013;Большев, Логин Николаевич;Russian mathematician;https://ru.wikipedia.org/wiki/Большев,_Логин_Николаевич
1922-03-06;Q21165253;23212601;Джеймс, Энтони Траффорд;6 March 1922 - 7 December 2006;https://ru.wikipedia.org/wiki/Джеймс,_Энтони_Траффорд
1922-03-07;Q6140048;5933855;Исии, Ёсинами;Japanese military personnel;https://ru.wikipedia.org/wiki/Исии,_Ёсинами
1922-03-07;Q4216564;4026123;Касимов, Хайдар;;https://ru.wikipedia.org/wiki/Касимов,_Хайдар
1922-03-07;Q4295645;4105963;Миримский, Самуил Ефимович;;https://ru.wikipedia.org/wiki/Миримский,_Самуил_Ефимович
1922-03-07;Q84721511;84021182;Калинин, Алексей Иванович;;https://ru.wikipedia.org/wiki/Калинин,_Алексей_Иванович
1922-03-07;Q18971;22066;Артур Джейкобс;Артур Джейкобс;https://ru.wikipedia.org/wiki/Артур_Джейкобс
1922-03-07;Q1094003;1041664;Торма, Юлиус;венгерский боксёр, выступавший за Чехословакию;https://ru.wikipedia.org/wiki/Торма,_Юлиус
1922-03-07;Q4416814;4218502;Сергеев, Дмитрий Гаврилович;Soviet writer (1922-2000);https://ru.wikipedia.org/wiki/Сергеев,_Дмитрий_Гаврилович
1922-03-07;Q450269;424817;Ольга Александровна Ладыженская;советская и российская учёная-математик, специалистка в области дифференциальных уравнений;https://ru.wikipedia.org/wiki/Ольга_Александровна_Ладыженская
1922-03-07;Q85858609;85129418;Ванеев, Анатолий Анатольевич;;https://ru.wikipedia.org/wiki/Ванеев,_Анатолий_Анатольевич
1922-03-07;Q548560;516868;Йоханссон, Айнер;датский писатель;https://ru.wikipedia.org/wiki/Йоханссон,_Айнер
1922-03-07;Q2570788;2480682;Мохтар Лубис;индонезийский писатель;https://ru.wikipedia.org/wiki/Мохтар_Лубис
1922-03-07;Q11573811;12713747;Котонисики, Нобору;Sumo wrestler;https://ru.wikipedia.org/wiki/Котонисики,_Нобору
1922-03-07;Q2005985;1934316;Александр Николаевич Уваров;советский хоккеист;https://ru.wikipedia.org/wiki/Александр_Николаевич_Уваров
1922-03-07;Q55104994;55175378;Тендитник, Надежда Степановна;;https://ru.wikipedia.org/wiki/Тендитник,_Надежда_Степановна
1922-03-07;Q2057277;1984682;Мерфи, Питер;English footballer (1922-1975);https://ru.wikipedia.org/wiki/Мерфи,_Питер
1922-03-07;Q17427761;19024186;Ребров, Михаил Семёнович;;https://ru.wikipedia.org/wiki/Ребров,_Михаил_Семёнович
1922-03-07;Q527022;495983;Филлип, Энди;American basketball player-coach;https://ru.wikipedia.org/wiki/Филлип,_Энди
1922-03-07;Q938698;888901;Умберто Бетти;cardinal;https://ru.wikipedia.org/wiki/Умберто_Бетти
1922-03-07;Q4138665;3946706;Гинтовт, Витольд Михайлович;;https://ru.wikipedia.org/wiki/Гинтовт,_Витольд_Михайлович
1922-03-08;Q669049;630002;Сигэру Мидзуки;Japanese manga artist (1922-2015);https://ru.wikipedia.org/wiki/Сигэру_Мидзуки
1922-03-08;Q1089165;1037023;Чак Мерфи;American musician and pianist;https://ru.wikipedia.org/wiki/Чак_Мерфи
1922-03-08;Q4225612;4035072;Ковалёв, Пётр Семёнович;;https://ru.wikipedia.org/wiki/Ковалёв,_Пётр_Семёнович
1922-03-08;Q15066364;16731180;Емельянов, Борис Николаевич;Soviet military personnel;https://ru.wikipedia.org/wiki/Емельянов,_Борис_Николаевич
1922-03-08;Q4106886;3914797;Максим Константинович Величко;;https://ru.wikipedia.org/wiki/Максим_Константинович_Величко
1922-03-08;Q4284539;4095288;Евгений Семёнович Матвеев;советский и российский актёр театра и кино, кинорежиссёр, сценарист, педагог;https://ru.wikipedia.org/wiki/Евгений_Семёнович_Матвеев
1922-03-08;Q5342541;5109663;Эдвард Дэвис;English cricketer (1922-2011);https://ru.wikipedia.org/wiki/Эдвард_Дэвис
1922-03-08;Q6889211;6745306;Брия, Модесто;Footballer (1922-1996);https://ru.wikipedia.org/wiki/Брия,_Модесто
1922-03-08;Q20039537;21709874;Каваи, Гаифу;Japanese poet;https://ru.wikipedia.org/wiki/Каваи,_Гаифу
1922-03-08;Q4492429;4288344;Францев, Евгений Иванович;;https://ru.wikipedia.org/wiki/Францев,_Евгений_Иванович
1922-03-08;Q15451851;17095429;Джон Бурк;English writer;https://ru.wikipedia.org/wiki/Джон_Бурк
1922-03-08;Q19879833;21514026;Дэн Тейлор;Australian rules footballer;https://ru.wikipedia.org/wiki/Дэн_Тейлор
1922-03-08;Q22918494;24937690;Боев, Василий Романович;;https://ru.wikipedia.org/wiki/Боев,_Василий_Романович
1922-03-08;Q70997;73704;Баер, Ральф;американский изобретатель, разработчик компьютерных игр, инженер, предприниматель;https://ru.wikipedia.org/wiki/Баер,_Ральф
1922-03-08;Q6829548;6681368;Майкл Крофт;British actor, schoolteacher, writer and theatre director;https://ru.wikipedia.org/wiki/Майкл_Крофт
1922-03-08;Q18275324;19804536;Иосиф Дмитриевич Павленко;Герой Советского Союза;https://ru.wikipedia.org/wiki/Иосиф_Дмитриевич_Павленко
1922-03-08;Q77900;80462;Кипхардт, Хайнар;German writer;https://ru.wikipedia.org/wiki/Кипхардт,_Хайнар
1922-03-08;Q3172920;3030821;Жан Лаборд;French politician;https://ru.wikipedia.org/wiki/Жан_Лаборд
1922-03-08;Q4370619;4175055;Соломон Давидович Полонецкий;советский педагог;https://ru.wikipedia.org/wiki/Соломон_Давидович_Полонецкий
1922-03-08;Q12108334;13328729;Канюка, Михаил Сергеевич;Soviet screenwriter;https://ru.wikipedia.org/wiki/Канюка,_Михаил_Сергеевич
1922-03-09;Q4186089;3994658;Леонид Митрофанович Замятин;Soviet diplomat;https://ru.wikipedia.org/wiki/Леонид_Митрофанович_Замятин
1922-03-09;Q4298549;4108794;Мищенко, Евгений Фролович;Russian mathematician;https://ru.wikipedia.org/wiki/Мищенко,_Евгений_Фролович
1922-03-09;Q11397704;12536302;Маэда, Суминори;;https://ru.wikipedia.org/wiki/Маэда,_Суминори
1922-03-09;Q39082867;40441392;Пирадов, Александр Сергеевич;;https://ru.wikipedia.org/wiki/Пирадов,_Александр_Сергеевич
1922-03-09;Q11753587;12890358;Лехослав Маршалек;Polish director (1922-1991);https://ru.wikipedia.org/wiki/Лехослав_Маршалек
1922-03-09;Q16447558;18072142;Лукьянов, Андрей Емельянович;;https://ru.wikipedia.org/wiki/Лукьянов,_Андрей_Емельянович
1922-03-09;Q22918728;24937926;Карман, Екатерина Петровна;;https://ru.wikipedia.org/wiki/Карман,_Екатерина_Петровна
1922-03-09;Q55104307;55174704;Тюлина, Наталья Ивановна;;https://ru.wikipedia.org/wiki/Тюлина,_Наталья_Ивановна
1922-03-09;Q1985750;1914465;Рафаел Ишханян;Armenian historian;https://ru.wikipedia.org/wiki/Рафаел_Ишханян
1922-03-09;Q4123300;3931117;Волков, Евдоким Денисович;Soviet military personnel;https://ru.wikipedia.org/wiki/Волков,_Евдоким_Денисович
1922-03-09;Q11480048;12619602;Итихара, Сёдзабуро;Japanese lawyer;https://ru.wikipedia.org/wiki/Итихара,_Сёдзабуро
1922-03-09;Q11532240;12672145;Мацуба, Нобору;Japanese baseball player;https://ru.wikipedia.org/wiki/Мацуба,_Нобору
1922-03-09;Q950745;900712;Тёрботт, Иэн;British politician (1922-2016);https://ru.wikipedia.org/wiki/Тёрботт,_Иэн
1922-03-09;Q2342303;2262920;Рабасса, Грегори;American translator;https://ru.wikipedia.org/wiki/Рабасса,_Грегори
1922-03-09;Q3083032;2946593;Флемминг Датский;Danish prince;https://ru.wikipedia.org/wiki/Флемминг_Датский
1922-03-09;Q15076464;16739972;Винокуров, Александр Васильевич;artist (1922-2002);https://ru.wikipedia.org/wiki/Винокуров,_Александр_Васильевич
1922-03-09;Q4247265;4056397;Георгий Янович Куннос;;https://ru.wikipedia.org/wiki/Георгий_Янович_Куннос
1922-03-09;Q51667851;52582036;Илья Рафаэлович Давыдов;boxer;https://ru.wikipedia.org/wiki/Илья_Рафаэлович_Давыдов
1922-03-10;Q4587571;4380463;Дагмар Лалум;World War II Norwegian resistance member;https://ru.wikipedia.org/wiki/Дагмар_Лалум
1922-03-10;Q84724431;84024981;Кудрявцев, Алексей Прокопьевич;;https://ru.wikipedia.org/wiki/Кудрявцев,_Алексей_Прокопьевич
1922-03-10;Q89787370;88997646;Дымова, Евдокия Васильевна;;https://ru.wikipedia.org/wiki/Дымова,_Евдокия_Васильевна
1922-03-10;Q5143667;4916036;Джо Голд;founder of Gold's Gym and World Gym;https://ru.wikipedia.org/wiki/Джо_Голд
1922-03-10;Q15065381;16730200;Глускин, Лазарь Матвеевич;Russian mathematician;https://ru.wikipedia.org/wiki/Глускин,_Лазарь_Матвеевич
1922-03-10;Q16014470;17631917;Оздоев, Мурад Ахмедович;Ingush fighter ace and Hero of the Russian Federation;https://ru.wikipedia.org/wiki/Оздоев,_Мурад_Ахмедович
1922-03-10;Q21096883;23144091;Дункель, Рудольф;;https://ru.wikipedia.org/wiki/Дункель,_Рудольф
1922-03-10;Q2901856;2777839;Ямасита, Киёси;Japanese artist (1922-1971);https://ru.wikipedia.org/wiki/Ямасита,_Киёси
1922-03-10;Q16375887;18005682;Василя Алы кызы Загидова;советский хлопковод;https://ru.wikipedia.org/wiki/Василя_Алы_кызы_Загидова
1922-03-10;Q13364964;15046082;Оойдэ, Сюн;Japanese politician;https://ru.wikipedia.org/wiki/Оойдэ,_Сюн
1922-03-10;Q18086401;19620511;Чернышов, Алексей Фёдорович;;https://ru.wikipedia.org/wiki/Чернышов,_Алексей_Фёдорович
1922-03-10;Q4679331;4470826;Адам Кеннеди;American artist (1922-1997);https://ru.wikipedia.org/wiki/Адам_Кеннеди
1922-03-10;Q11494042;12633688;Айтияма, Харуо;1922-1986;https://ru.wikipedia.org/wiki/Айтияма,_Харуо
1922-03-10;Q20810589;22554702;Том Кэмпбелл;Canadian ice hockey player (1922-1996);https://ru.wikipedia.org/wiki/Том_Кэмпбелл
1922-03-10;Q62712715;62510086;Шестаков, Поликарп Иванович;;https://ru.wikipedia.org/wiki/Шестаков,_Поликарп_Иванович
1922-03-10;Q17428125;19024550;Мэри Дин;American actress;https://ru.wikipedia.org/wiki/Мэри_Дин
1922-03-10;Q21109207;23156540;Мухин, Савелий Владимирович;Soviet association football player;https://ru.wikipedia.org/wiki/Мухин,_Савелий_Владимирович
1922-03-11;Q11417973;12556712;Вада, Дзюро;Japanese cardiothoracic surgeon;https://ru.wikipedia.org/wiki/Вада,_Дзюро
1922-03-11;Q158030;159054;Касториадис, Корнелиус;Greek-French philosopher (1922-1997);https://ru.wikipedia.org/wiki/Касториадис,_Корнелиус
1922-03-11;Q29359615;31010164;Туманова, Зоя Петровна;;https://ru.wikipedia.org/wiki/Туманова,_Зоя_Петровна
1922-03-11;Q16447325;18071910;Казаков, Александр Ильич;Soviet test pilot (1922-1976);https://ru.wikipedia.org/wiki/Казаков,_Александр_Ильич
1922-03-11;Q1464780;1402867;Максвелл Хантер;American engineer;https://ru.wikipedia.org/wiki/Максвелл_Хантер
1922-03-11;Q11428005;12566778;Цуцуми, Сёдзо;Japanese broadcast writer;https://ru.wikipedia.org/wiki/Цуцуми,_Сёдзо
1922-03-11;Q264516;256420;Абдул Разак, Хусейн;Former 2nd Prime Minister of Malaysia (1922-1976);https://ru.wikipedia.org/wiki/Абдул_Разак,_Хусейн
1922-03-11;Q727726;684162;Васкес, Хосе Луис Лопес;испанский актёр;https://ru.wikipedia.org/wiki/Васкес,_Хосе_Луис_Лопес
1922-03-11;Q81827;84270;Яровинский, Борис Львович;Ukrainian conductor and composer (1922-2000);https://ru.wikipedia.org/wiki/Яровинский,_Борис_Львович
1922-03-11;Q11413958;12552674;Ёсида, Сусугу;Japanese poet;https://ru.wikipedia.org/wiki/Ёсида,_Сусугу
1922-03-11;Q13031588;14544169;Микола Гамолка;;https://ru.wikipedia.org/wiki/Микола_Гамолка
1922-03-11;Q4177364;3985475;Ефимов, Василий Трофимович;;https://ru.wikipedia.org/wiki/Ефимов,_Василий_Трофимович
1922-03-11;Q12151855;13368866;Селютин, Аркадий Михайлович;;https://ru.wikipedia.org/wiki/Селютин,_Аркадий_Михайлович
1922-03-12;Q18408173;19942299;Злобин, Леонид Петрович;;https://ru.wikipedia.org/wiki/Злобин,_Леонид_Петрович
1922-03-12;Q4390912;4194126;Раудсепп, Юри;;https://ru.wikipedia.org/wiki/Раудсепп,_Юри
1922-03-12;Q13170041;14758587;Тойчи Тагаевич Кочубаев;Герой Социалистического Труда,  депутат Верховного Совета СССР;https://ru.wikipedia.org/wiki/Тойчи_Тагаевич_Кочубаев
1922-03-12;Q95224;97407;Имхофф, Ганс;German Businessman, Chocolatier;https://ru.wikipedia.org/wiki/Имхофф,_Ганс
1922-03-12;Q160534;161422;Джек Керуак;American writer;https://ru.wikipedia.org/wiki/Джек_Керуак
1922-03-12;Q65031635;64674150;Шевченко, Владимир Гаврилович;;https://ru.wikipedia.org/wiki/Шевченко,_Владимир_Гаврилович
1922-03-12;Q4396731;4199519;Рой, Алексей Хрисанфович;герой советского союза;https://ru.wikipedia.org/wiki/Рой,_Алексей_Хрисанфович
1922-03-12;Q16447404;18071988;Ларионов, Алексей Алексеевич;;https://ru.wikipedia.org/wiki/Ларионов,_Алексей_Алексеевич
1922-03-12;Q3288960;3136838;Марсель Фрей;French association football player (1922-1991);https://ru.wikipedia.org/wiki/Марсель_Фрей
1922-03-12;Q18244872;19774065;Ласюк, Анатолий Сидорович;;https://ru.wikipedia.org/wiki/Ласюк,_Анатолий_Сидорович
1922-03-12;Q108307098;103569903;Алексей Степанович Криксин;;https://ru.wikipedia.org/wiki/Алексей_Степанович_Криксин
1922-03-12;Q7815693;7748046;Том Иствуд;British composer (1922-1999);https://ru.wikipedia.org/wiki/Том_Иствуд
1922-03-12;Q19831117;21432919;Гаврилюк, Николай Григорьевич;association football player (1922-1983);https://ru.wikipedia.org/wiki/Гаврилюк,_Николай_Григорьевич
1922-03-13;Q2634234;2539808;Кугультинов, Давид Никитич;Russian writer;https://ru.wikipedia.org/wiki/Кугультинов,_Давид_Никитич
1922-03-13;Q570170;536356;Шайна, Юзеф;Polish sculptor (1922-2008);https://ru.wikipedia.org/wiki/Шайна,_Юзеф
1922-03-13;Q5234294;5003940;Давид Грэм;Irish former cricketer (born 1922);https://ru.wikipedia.org/wiki/Давид_Грэм
1922-03-13;Q69799;72511;Карл Дитрих Брахер;немецкий историк и политолог;https://ru.wikipedia.org/wiki/Карл_Дитрих_Брахер
1922-03-13;Q1331870;1271580;Эллен Шмидт;German film editor;https://ru.wikipedia.org/wiki/Эллен_Шмидт
1922-03-13;Q4391545;4194750;Ребане, Эрих Иоганесович;Russian painter (1922-1999);https://ru.wikipedia.org/wiki/Ребане,_Эрих_Иоганесович
1922-03-13;Q160534;161422;Джек Керуак;American writer;https://ru.wikipedia.org/wiki/Джек_Керуак
1922-03-13;Q4245545;4054673;Кузёнов, Иван Петрович;;https://ru.wikipedia.org/wiki/Кузёнов,_Иван_Петрович
1922-03-13;Q11378376;12516631;Кария, Сиро;Japanese politician;https://ru.wikipedia.org/wiki/Кария,_Сиро
1922-03-13;Q76256841;75745835;Мария Борисовна Соловьёва;1922-1976;https://ru.wikipedia.org/wiki/Мария_Борисовна_Соловьёва
1922-03-13;Q6198928;5997162;Джим Уиггинс;English actor (1922-1999);https://ru.wikipedia.org/wiki/Джим_Уиггинс
1922-03-13;Q4360656;4165762;Петров, Александр Сергеевич;Soviet association football player (1922-1973);https://ru.wikipedia.org/wiki/Петров,_Александр_Сергеевич
1922-03-14;Q4447126;4246189;Сухов, Фёдор Григорьевич;Soviet writer (1922-1992);https://ru.wikipedia.org/wiki/Сухов,_Фёдор_Григорьевич
1922-03-14;Q4931830;4712576;Бигналл, Боб;Australian Association Football player (1922-2013);https://ru.wikipedia.org/wiki/Бигналл,_Боб
1922-03-14;Q16447945;18072528;Москвичёв, Виктор Александрович;;https://ru.wikipedia.org/wiki/Москвичёв,_Виктор_Александрович
1922-03-14;Q65005907;64648167;Костенко, Евдокия Леонтьевна;;https://ru.wikipedia.org/wiki/Костенко,_Евдокия_Леонтьевна
1922-03-14;Q458175;432201;Сорилья, Чина;Uruguayan actress;https://ru.wikipedia.org/wiki/Сорилья,_Чина
1922-03-14;Q1461245;1399357;Фридрих Мюллер;German politician (1922-2014);https://ru.wikipedia.org/wiki/Фридрих_Мюллер
1922-03-14;Q97181415;95622035;Матора, Иван Максимович;;https://ru.wikipedia.org/wiki/Матора,_Иван_Максимович
1922-03-14;Q1820469;1751286;Лес Бакстер;American musician, singer, composer;https://ru.wikipedia.org/wiki/Лес_Бакстер
1922-03-14;Q11413096;12551800;Ёсикава, Торао;Japanese teacher;https://ru.wikipedia.org/wiki/Ёсикава,_Торао
1922-03-14;Q60695154;60554147;Курушин, Александр Александрович;;https://ru.wikipedia.org/wiki/Курушин,_Александр_Александрович
1922-03-14;Q1351058;1290682;Арнлинд, Эрик;шведский шахматист;https://ru.wikipedia.org/wiki/Арнлинд,_Эрик
1922-03-14;Q4518424;4312679;Чхаидзе, Владимир Михайлович;;https://ru.wikipedia.org/wiki/Чхаидзе,_Владимир_Михайлович
1922-03-14;Q6389804;6202857;Кеннет Александр;Scottish economist;https://ru.wikipedia.org/wiki/Кеннет_Александр
1922-03-14;Q21176235;23223502;Уильям Манро;Australian rules footballer;https://ru.wikipedia.org/wiki/Уильям_Манро
1922-03-14;Q21638729;23679453;Галина Леонтьевна Демосфенова;советский и российский искусствовед;https://ru.wikipedia.org/wiki/Галина_Леонтьевна_Демосфенова
1922-03-14;Q55102768;55173208;Дондоков, Дамби-Жалсан Дондокович;;https://ru.wikipedia.org/wiki/Дондоков,_Дамби-Жалсан_Дондокович
1922-03-14;Q447193;421945;Анатолий Васильевич Соловьёв;советский и российский актёр театра и кино;https://ru.wikipedia.org/wiki/Анатолий_Васильевич_Соловьёв
1922-03-14;Q4898303;4679451;Бетси Кинг Росс;American actress;https://ru.wikipedia.org/wiki/Бетси_Кинг_Росс
1922-03-14;Q1347414;1287055;Грин, Милтон;фотограф, кинопродюсер;https://ru.wikipedia.org/wiki/Грин,_Милтон
1922-03-14;Q4071194;3879798;Асеев, Алексей Александрович;;https://ru.wikipedia.org/wiki/Асеев,_Алексей_Александрович
1922-03-14;Q65146294;64786468;Темнова, Пелагея Александровна;;https://ru.wikipedia.org/wiki/Темнова,_Пелагея_Александровна
1922-03-14;Q1468708;1406768;Такер, Джеральд;American basketball player-coach;https://ru.wikipedia.org/wiki/Такер,_Джеральд
1922-03-14;Q4168171;3976130;Дривотинов, Борис Владимирович;;https://ru.wikipedia.org/wiki/Дривотинов,_Борис_Владимирович
1922-03-14;Q4237316;4046563;Кравцов, Григорий Михайлович;;https://ru.wikipedia.org/wiki/Кравцов,_Григорий_Михайлович
1922-03-14;Q4785309;4572542;Арч Джонсон;American actor (1922-1997);https://ru.wikipedia.org/wiki/Арч_Джонсон
1922-03-15;Q58853;61666;Апель, Карл-Отто;German philosopher;https://ru.wikipedia.org/wiki/Апель,_Карл-Отто
1922-03-15;Q18280236;19809668;Шелякин, Василий Никитович;;https://ru.wikipedia.org/wiki/Шелякин,_Василий_Никитович
1922-03-15;Q39040286;40399075;Мендуме, Михаил Клаевич;;https://ru.wikipedia.org/wiki/Мендуме,_Михаил_Клаевич
1922-03-15;Q326964;313923;Кэлверт, Эдди;English trumpeter;https://ru.wikipedia.org/wiki/Кэлверт,_Эдди
1922-03-15;Q21597935;23639396;Билл Макмастер;Australian rules footballer;https://ru.wikipedia.org/wiki/Билл_Макмастер
1922-03-15;Q55104063;55174468;Арутюнов, Сергей Артёмович;;https://ru.wikipedia.org/wiki/Арутюнов,_Сергей_Артёмович
1922-03-15;Q87426;89653;Хорст Вендландт;German film producer (1922-2002);https://ru.wikipedia.org/wiki/Хорст_Вендландт
1922-03-15;Q18399874;19934010;Саркисьян, Василий Надонович;;https://ru.wikipedia.org/wiki/Саркисьян,_Василий_Надонович
1922-03-15;Q15060890;16726376;Щецура, Дмитрий Васильевич;;https://ru.wikipedia.org/wiki/Щецура,_Дмитрий_Васильевич
1922-03-15;Q16448407;18072991;Шадрин, Геннадий Алексеевич;;https://ru.wikipedia.org/wiki/Шадрин,_Геннадий_Алексеевич
1922-03-15;Q4150151;3958390;Громаковский, Владимир Александрович;;https://ru.wikipedia.org/wiki/Громаковский,_Владимир_Александрович
1922-03-15;Q4219577;4029123;Кержнёв, Тагир Калюкович;;https://ru.wikipedia.org/wiki/Кержнёв,_Тагир_Калюкович
1922-03-15;Q4332695;4140804;Окрент, Лев Лазаревич;Ukrainian actor;https://ru.wikipedia.org/wiki/Окрент,_Лев_Лазаревич
1922-03-15;Q11485634;12625211;Хиросэ, Сюити;Japanese baseball player;https://ru.wikipedia.org/wiki/Хиросэ,_Сюити
1922-03-15;Q48644478;49667310;Танабэ, Сёити;;https://ru.wikipedia.org/wiki/Танабэ,_Сёити
1922-03-15;Q1993112;1921710;Биббия, Нино;skeleton racer;https://ru.wikipedia.org/wiki/Биббия,_Нино
1922-03-15;Q17426652;19023086;Акимжанов, Алтынбек Акимжанович;;https://ru.wikipedia.org/wiki/Акимжанов,_Алтынбек_Акимжанович
1922-03-15;Q60838567;60693752;Бабалеу, Иван Павлович;Герой социалистического труда;https://ru.wikipedia.org/wiki/Бабалеу,_Иван_Павлович
1922-03-15;Q4520179;4314290;Шапарь, Григорий Иванович;;https://ru.wikipedia.org/wiki/Шапарь,_Григорий_Иванович
1922-03-15;Q5109420;4883308;Кристиан Кристенсен;Norwegian intelligence officer;https://ru.wikipedia.org/wiki/Кристиан_Кристенсен
1922-03-15;Q16703181;18308149;Султанов, Сагдий Ахмадиевич;;https://ru.wikipedia.org/wiki/Султанов,_Сагдий_Ахмадиевич
1922-03-16;Q4125990;3933894;Ворошилова, Марина Константиновна;;https://ru.wikipedia.org/wiki/Ворошилова,_Марина_Константиновна
1922-03-16;Q4316862;4126051;Неменова, Лилия Марковна;Soviet writer (1922-2002);https://ru.wikipedia.org/wiki/Неменова,_Лилия_Марковна
1922-03-16;Q67472759;67087353;Шаген Шагинян;писатель, фольклорист, краевед;https://ru.wikipedia.org/wiki/Шаген_Шагинян
1922-03-16;Q4009309;3822318;Пеева, Вела;Bulgarian heroine;https://ru.wikipedia.org/wiki/Пеева,_Вела
1922-03-16;Q423128;399707;Зденек Лишка;Czech composer;https://ru.wikipedia.org/wiki/Зденек_Лишка
1922-03-16;Q3831512;3654492;Лия Корелли;Italian actress (1922-1987);https://ru.wikipedia.org/wiki/Лия_Корелли
1922-03-16;Q11422806;12561561;Соноикэ, Санэми;Japanese teacher (1922-2014);https://ru.wikipedia.org/wiki/Соноикэ,_Санэми
1922-03-16;Q11383165;12521538;Сагава, Киёси;;https://ru.wikipedia.org/wiki/Сагава,_Киёси
1922-03-16;Q11608388;12748722;Ода, Тосицугу;medical scientist in Japan;https://ru.wikipedia.org/wiki/Ода,_Тосицугу
1922-03-16;Q1452172;1390338;Джон Янг;American jazz pianist;https://ru.wikipedia.org/wiki/Джон_Янг
